0,1,2,3
-0.6161246228338872,-0.82190071750279,-0.8769256364608167,-0.8835765320247203
-0.6161246228338872,-1.132543397279653,-0.8769256364608167,-0.9564164852533892
-0.41931679727710763,-0.04529401806063253,-0.49770606249188487,-0.5193767658813763
-0.41931679727710763,-0.6665793776143585,-0.49770606249188487,-0.7136166411578264
-0.41931679727710763,-0.6665793776143585,0.07112329846151273,-0.325136890604926
-0.41931679727710763,-0.04529401806063253,-0.8137223741326614,-0.7621766099769389
-0.5880092191829223,-0.932844531708795,-0.2900382005565176,-0.4014454130349615
-0.41931679727710763,-0.9772220573912215,0.13432656078966804,-0.22801695296670094
1.9423771094042472,2.4398474201542713,2.4096440046032583,2.3942213632653764
-0.41931679727710763,0.26534866171623045,-0.11848648852295314,-0.17945698414758837
1.155145807177129,0.5759913414930934,1.398391807352774,1.4230219868831258
-0.41931679727710763,-0.3559366978374955,-0.5609093248200402,-0.2765769217858135
-0.41931679727710763,-0.04529401806063253,-0.2448930131792637,0.06334285994797437
-0.6161246228338872,-0.20061535794906402,-0.8769256364608167,-0.6893366567482702
-0.6161246228338872,-0.82190071750279,-0.8137223741326614,-0.859296547615164
-0.41931679727710763,-0.3559366978374955,-0.11848648852295314,-0.3736968594240386
-0.41931679727710763,-0.3559366978374955,-0.11848648852295314,0.20902276640531203
-0.6161246228338872,-0.511258037725927,-1.0665354234452824,-0.9321365008438329
1.155145807177129,-0.6665793776143585,0.8927657087275315,0.646062485777325
-0.8129324483906668,-0.04529401806063253,-0.6241125871481955,-0.7136166411578264
-0.8129324483906668,-0.3559366978374955,-0.9401288987889719,-0.8107365787960515
1.155145807177129,1.8185620606005453,1.9040179059780162,2.0057416127124763
-0.41931679727710763,-0.9772220573912215,-0.3712995378355743,-0.42225682824315114
-0.6161246228338872,-0.20061535794906402,-1.0665354234452824,-0.7621766099769389
-0.41931679727710763,-0.6665793776143585,-0.3712995378355743,-0.5679367347004888
-0.41931679727710763,-0.04529401806063253,-0.49770606249188487,-0.5679367347004888
-0.6161246228338872,-0.6665793776143585,-0.750519111804506,-0.7864565943864953
-0.2618705368316838,-0.16955108997137727,-0.32073692797305003,-0.4416808157707961
-0.41931679727710763,0.5759913414930934,-0.11848648852295314,0.014782891128861823
-0.6161246228338872,-0.3559366978374955,-0.8769256364608167,-0.7621766099769389
-0.41931679727710763,-0.04529401806063253,-0.49770606249188487,-0.6650566723387139
-0.6161246228338872,-0.3559366978374955,-0.8137223741326614,-0.7378966255673827
-0.41931679727710763,0.5759913414930934,-0.49770606249188487,-0.42225682824315114
-0.6161246228338872,-0.3559366978374955,-0.8769256364608167,-0.7621766099769389
1.155145807177129,0.5759913414930934,1.1455787580401526,1.1316621739684505
1.9423771094042472,2.4398474201542713,1.651204856665395,1.908621675074251
-0.6161246228338872,-0.82190071750279,-0.9401288987889719,-0.9321365008438329
-0.6161246228338872,-0.82190071750279,-0.05528322619479785,-0.325136890604926
1.9423771094042472,1.1972767010468195,2.4096440046032583,2.1999814879889263
-0.41931679727710763,0.26534866171623045,0.007920036133357443,0.014782891128861823
-0.2618705368316838,0.3274771976716031,-0.32073692797305003,-0.09204904027318575
-0.41931679727710763,0.8866340212699564,-0.49770606249188487,-0.2765769217858135
-0.8129324483906668,-0.6665793776143585,-0.3712995378355743,-0.5679367347004888
-0.41931679727710763,-0.3559366978374955,-0.2448930131792637,-0.5679367347004888
-0.6161246228338872,-1.132543397279653,-1.0033321611171273,-1.029256438482058
-0.8129324483906668,-0.20061535794906402,-1.0033321611171273,-0.7378966255673827
1.9423771094042472,0.5759913414930934,1.1455787580401526,1.0345422363302255
-0.8129324483906668,-0.3559366978374955,-0.49770606249188487,-0.6164967035196013
-0.8129324483906668,-0.20061535794906402,-1.0033321611171273,-0.8107365787960515
-0.8129324483906668,-0.20061535794906402,-0.9401288987889719,-0.7378966255673827
1.155145807177129,0.5759913414930934,1.1455787580401526,1.1316621739684505
-0.41931679727710763,-0.82190071750279,-0.18168975085110842,-0.325136890604926
-0.5767630577225314,0.07896305385011278,-0.4218621476980986,-0.3639848656602161
-0.6161246228338872,-1.132543397279653,-1.0665354234452824,-1.0778164073011705
-0.41931679727710763,-1.132543397279653,0.007920036133357443,-0.22801695296670094
-0.5767630577225314,0.07896305385011332,-0.4218621476980986,-0.20859296543905598
1.155145807177129,1.1972767010468195,1.1455787580401526,1.3259020492449007
-0.41931679727710763,0.26534866171623045,0.007920036133357443,0.20902276640531203
-0.6161246228338872,-0.04529401806063253,-0.8769256364608167,-0.6893366567482702
-0.6161246228338872,-0.9772220573912215,-0.18168975085110842,-0.30085690619536976
-0.8129324483906668,0.26534866171623045,-0.49770606249188487,-0.5193767658813763
-0.6161246228338872,-0.82190071750279,-0.750519111804506,-0.859296547615164
-0.6161246228338872,-0.20061535794906402,-0.5609093248200402,-0.49509678147181996
-0.8129324483906668,-0.9772220573912215,-0.6241125871481955,-0.6164967035196013
-0.6161246228338872,-0.3559366978374955,-0.750519111804506,-0.7136166411578264
-0.6161246228338872,-0.9772220573912215,-0.5609093248200402,-0.17945698414758837
-0.41931679727710763,-0.3559366978374955,-0.8137223741326614,-0.8350165632056078
-0.5767630577225314,-0.16955108997137838,-0.4218621476980986,-0.5193767658813763
-0.41931679727710763,-0.82190071750279,-0.5609093248200402,-0.2522969373762572
-0.41931679727710763,-0.3559366978374955,-0.6241125871481955,-0.325136890604926
1.155145807177129,-0.04529401806063253,0.8927657087275315,0.9374222986920002
-0.6161246228338872,-0.82190071750279,-1.0665354234452824,-0.9806964696629454
-0.6161246228338872,-0.04529401806063253,-0.750519111804506,-0.6407766879291575
1.155145807177129,1.1972767010468195,2.156830955290637,2.0057416127124763
-0.6161246228338872,-0.511258037725927,-0.8137223741326614,-0.8107365787960515
1.9423771094042472,1.1972767010468195,1.1455787580401526,1.1316621739684505
1.9423771094042472,3.0611327797079975,2.9152701032285004,2.879821051456502
1.9423771094042472,1.1972767010468195,1.651204856665395,1.7143817997978008
-0.41931679727710763,-0.6665793776143585,0.3239363477741339,-0.2522969373762572
-0.6161246228338872,-0.82190071750279,-0.8769256364608167,-0.9078565164342767
1.9423771094042472,1.8185620606005453,1.398391807352774,1.4230219868831258
1.9423771094042472,3.0611327797079975,1.9040179059780162,2.1999814879889263
-0.6161246228338872,-1.132543397279653,-0.750519111804506,-0.8835765320247203
-0.41931679727710763,0.26534866171623045,-0.3712995378355743,-0.3736968594240386
-0.6161246228338872,-0.6665793776143585,0.007920036133357443,-0.3494168750144823
-0.5767630577225314,0.07896305385011332,-0.2196117082480017,-0.24744094049434587
-0.6161246228338872,-0.6665793776143585,-1.0665354234452824,-0.9564164852533892
-0.41931679727710763,-0.3559366978374955,-0.49770606249188487,-0.6164967035196013
-0.41931679727710763,-0.6665793776143585,-0.3712995378355743,-0.5679367347004888
-0.41931679727710763,0.8866340212699564,-0.3712995378355743,-0.22801695296670094
-0.41931679727710763,0.26534866171623045,-0.11848648852295314,-0.03377707769025073
-0.6161246228338872,-1.132543397279653,-1.0665354234452824,-1.0535364228916142
-0.6161246228338872,-0.20061535794906402,0.07112329846151273,-0.3494168750144823
-0.41931679727710763,0.5759913414930934,-0.6241125871481955,-0.47081679706226365
-0.6161246228338872,-0.82190071750279,-1.0665354234452824,-1.029256438482058
-0.41931679727710763,-0.3559366978374955,0.13432656078966804,-0.325136890604926
-0.41931679727710763,-0.3559366978374955,-0.11848648852295314,-0.3736968594240386
1.9423771094042472,1.8185620606005453,1.398391807352774,1.4230219868831258
-0.41931679727710763,-0.82190071750279,-0.8769256364608167,-0.9806964696629454
-0.8129324483906668,-0.04529401806063253,-0.2448930131792637,-0.47081679706226365
-0.41931679727710763,-0.04529401806063253,-0.11848648852295314,0.16046279758619947
-0.6161246228338872,-1.132543397279653,-0.9401288987889719,-1.0049764540725017
-0.41931679727710763,-0.3559366978374955,-0.6241125871481955,-0.592216719110045
-0.41931679727710763,-0.04529401806063253,-0.11848648852295314,0.16046279758619947
-0.5767630577225314,-0.418065233792869,-0.4218621476980986,-0.05320106521789568
-0.41931679727710763,-0.6665793776143585,0.3871396101022892,-0.2522969373762572
1.155145807177129,1.1972767010468195,1.651204856665395,1.6172618621595758
1.9423771094042472,1.1972767010468195,1.1455787580401526,1.3259020492449007
-0.6161246228338872,-0.511258037725927,-0.5609093248200402,-0.20373696855714465
-0.41931679727710763,-0.6665793776143585,-0.3712995378355743,-0.5679367347004888
-0.6161246228338872,-0.20061535794906402,-0.750519111804506,-0.7621766099769389
1.9423771094042472,3.0611327797079975,2.4096440046032583,2.491341300903602
1.9423771094042472,1.1972767010468195,1.398391807352774,1.6172618621595758
-0.41931679727710763,-0.3559366978374955,0.007920036133357443,-0.325136890604926
1.9423771094042472,1.8185620606005453,1.651204856665395,1.811501737436026
1.9423771094042472,3.0611327797079975,1.9040179059780162,2.1028615503507013
-0.6161246228338872,-1.132543397279653,-0.8137223741326614,-0.9321365008438329
-0.8129324483906668,1.1972767010468195,-0.49770606249188487,-0.22801695296670094
-0.6161246228338872,-0.511258037725927,-0.750519111804506,-0.7136166411578264
-0.6161246228338872,-0.82190071750279,-1.0665354234452824,-1.0049764540725017
1.9423771094042472,1.8185620606005453,1.398391807352774,1.6172618621595758
-0.6161246228338872,-0.6665793776143585,-0.8769256364608167,-0.8350165632056078
1.9423771094042472,0.5759913414930934,1.1455787580401526,1.1316621739684505
1.155145807177129,1.1972767010468195,1.398391807352774,1.4230219868831258
1.9423771094042472,3.0611327797079975,2.6624570539158796,2.782701113818277
1.9423771094042472,1.1972767010468195,1.9040179059780162,1.811501737436026
2.7296084116313657,2.4398474201542713,1.398391807352774,1.7143817997978008
1.9423771094042472,-0.04529401806063253,1.1455787580401526,0.9374222986920002
1.9423771094042472,1.8185620606005453,2.6624570539158796,2.491341300903602
-0.8129324483906668,0.8866340212699564,-0.6241125871481955,-0.325136890604926
-0.8129324483906668,-0.9772220573912215,-0.49770606249188487,-0.5193767658813763
-0.41931679727710763,-0.3559366978374955,-0.11848648852295314,0.2575827352244246
-0.41931679727710763,-0.6665793776143585,-0.2448930131792637,0.11190282876708692
-0.41931679727710763,-0.6665793776143585,-0.750519111804506,-0.859296547615164
-0.6161246228338872,-0.3559366978374955,-1.0665354234452824,-0.7378966255673827
-0.41931679727710763,-0.82190071750279,-0.6241125871481955,-0.30085690619536976
-0.6161246228338872,-0.3559366978374955,-1.0665354234452824,-0.7136166411578264
-0.41931679727710763,-0.20061535794906402,-0.8769256364608167,-0.8350165632056078
-0.6161246228338872,-1.2878647371680845,-0.11848648852295314,-0.2522969373762572
-0.8129324483906668,0.5759913414930934,-0.6241125871481955,-0.47081679706226365
-0.41931679727710763,-1.132543397279653,-0.2448930131792637,-0.325136890604926
-0.6161246228338872,-0.82190071750279,-1.0033321611171273,-0.9806964696629454
-0.41931679727710763,-0.6665793776143585,-0.49770606249188487,-0.7621766099769389
-0.6161246228338872,-0.04529401806063253,-0.8769256364608167,-0.7864565943864953
-0.588009219182916,-0.9328445317088303,-0.488677025016433,-0.5540624578950281
-0.6161246228338872,-0.9772220573912215,-0.750519111804506,-0.8350165632056078
-0.6161246228338872,-0.82190071750279,-0.8769256364608167,-0.9564164852533892
-0.41931679727710763,-0.511258037725927,-0.6241125871481955,-0.7136166411578264
-0.41931679727710763,-0.82190071750279,0.1975298231178233,-0.2522969373762572
-0.8129324483906668,-0.6665793776143585,-0.3712995378355743,-0.47081679706226365
-0.6161246228338872,-0.511258037725927,-0.5609093248200402,-0.6650566723387139
-0.5880092191829223,-0.9328445317088214,-0.38935761278647574,-0.5159081966800095
-0.6161246228338872,-1.132543397279653,-0.308096275507419,-0.3494168750144823
1.9423771094042472,0.5759913414930934,1.1455787580401526,1.0345422363302255
1.155145807177129,-0.04529401806063253,2.156830955290637,1.811501737436026
2.7296084116313657,2.4398474201542713,2.4096440046032583,2.588461238541827
1.9423771094042472,-0.04529401806063253,1.1455787580401526,0.9374222986920002
-0.6161246228338872,-0.9772220573912215,-0.8769256364608167,-0.9564164852533892
-0.41931679727710763,-0.6665793776143585,-0.05528322619479785,-0.3494168750144823
-0.41931679727710763,-0.04529401806063253,-0.11848648852295314,-0.22801695296670094
-0.8129324483906668,0.26534866171623045,-0.6241125871481955,-0.5679367347004888
-0.41931679727710763,-0.82190071750279,0.007920036133357443,-0.2765769217858135
-0.6161246228338872,-0.6665793776143585,-0.8769256364608167,-0.8350165632056078
1.155145807177129,0.5759913414930934,1.9040179059780162,1.6172618621595758
-0.8129324483906668,-0.6665793776143585,-0.49770606249188487,-0.7136166411578264
-0.8129324483906668,-0.3559366978374955,-1.0033321611171273,-0.6650566723387139
1.155145807177129,-0.04529401806063253,1.1455787580401526,1.2287821116066755
-0.41931679727710763,-0.04529401806063253,0.007920036133357443,-0.17945698414758837
-0.6161246228338872,0.11002732182779897,-0.8769256364608167,-0.7136166411578264
1.9423771094042472,3.0611327797079975,1.9040179059780162,2.1028615503507013
-0.41931679727710763,-0.9772220573912215,-0.6241125871481955,-0.5679367347004888
-0.41931679727710763,-0.82190071750279,0.13432656078966804,-0.2765769217858135
-0.41931679727710763,-0.9772220573912215,-0.18168975085110842,-0.3494168750144823
2.7296084116313657,2.4398474201542713,1.651204856665395,1.908621675074251
1.9423771094042472,0.5759913414930934,1.1455787580401526,1.0345422363302255
1.155145807177129,1.1972767010468195,1.398391807352774,1.5201419245213508
-0.41931679727710763,-0.04529401806063253,-0.2448930131792637,0.06334285994797437
1.155145807177129,-0.04529401806063253,0.8927657087275315,0.8403023610537752
-0.41931679727710763,-0.04529401806063253,-0.6241125871481955,-0.6164967035196013
-0.41931679727710763,-0.6665793776143585,-0.2448930131792637,-0.47081679706226365
1.155145807177129,-0.6665793776143585,0.8927657087275315,0.7431824234155501
-0.6161246228338872,0.42067000160466195,-0.750519111804506,-0.5436567502909325
-0.6161246228338872,-0.20061535794906402,-0.8137223741326614,-0.6407766879291575
1.155145807177129,0.5759913414930934,1.9040179059780162,1.811501737436026
